0,02152189987566011; 2,049496238831125
0,5288769368677171; 9,250864387245484
1,0091746909066877; 10,789238223885587
1,4874896211567301; 11,033224691113228
2,001412761949611; 10,52225100070638
2,514716270308454; 9,606781257358135
2,972624639064108; 8,529364381049158
3,5038974880101126; 7,3442801730013745
4,016787908079593; 6,159146394358867
4,493120014540708; 5,108745492174041
4,987999785194088; 4,1662597747016505
5,996761387811416; 2,685833963292975
6,4739196708512505; 2,174761131696677
7,006142622862784; 1,6099042048256962
7,538737354334744; 1,287744909719553
7,997761061471669; 0,9384209287050922
8,51209729055391; 0,6971112735925082
9,008133708417501; 0,509684854944048
9,504252743938965; 0,37619124335444454
10,000454397118297; 0,2966304388236942
10,533420908050678; 0,21716877548238855
10,992899012305902; 0,16447523329161484
11,50748309436176; 0,0849639993555904
12,00372605637003; 0,032369598354264895
12,51839275608376; 0,006791171477086522
12,977953477996856; 0,008030436345165981
13,511043915416046; 0,009467983592138296
14,025793232787645; 0,03782236377380954
14,503695074748329; 0,012144795707193623
14,9448733677849; 0,013334489980550757
15,441198947451038; 0,014672896038071315
15,955948264822641; 0,04302727621974611
16,488997393412898; 0,01749841993729717
16,96694054420251; 0,018787255400098957
17,463266123868653; 0,02012566145762662
18,014738990164368; 0,02161277929932126
18,455917283200936; 0,022802473572678394
18,970625291743605; 0,024190450224928384
19,466950871409743; 0,025528856282456047
19,963276451075888; 0,02686726233998371
